Id,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
880,20,NA,7000,CollgCr,Norm,1Fam,1Story,8,1978,2005,Gable,90,646,218,864,GasA,Y,864,0,864,1,0,1,0,TA,6,0,1,336,7,2009,WD,Normal,136500
881,20,60,7024,Edwards,Norm,1Fam,1Story,5,2005,2006,Gable,0,980,110,1090,GasA,Y,1090,0,1090,1,0,1,1,TA,5,0,2,450,6,2007,WD,Normal,157000
882,50,44,13758,Timber,Norm,1Fam,1.5Fin,5,1990,1991,Gable,117,902,254,1156,GasA,Y,1187,530,1717,0,0,2,1,Gd,7,1,2,400,4,2007,WD,Normal,187500
883,60,NA,9636,Gilbert,Norm,1Fam,2Story,5,1992,1993,Gable,0,0,808,808,GasA,Y,808,785,1593,0,0,2,1,TA,7,1,2,389,12,2009,WD,Normal,178000
884,75,60,6204,SWISU,Norm,1Fam,2.5Fin,5,1912,1950,Gable,0,0,795,795,GasA,N,954,795,2230,1,0,1,0,TA,10,0,1,440,3,2006,WD,Normal,118500
885,20,65,7150,NAmes,Norm,1Fam,1Story,5,1967,1967,Gable,60,432,460,892,GasA,Y,892,0,892,0,0,1,0,TA,5,0,1,288,7,2009,WD,Normal,100000
886,120,50,5119,Somerst,Norm,TwnhsE,1Story,5,1999,2000,Gable,60,1238,460,1698,GasA,Y,1709,0,1709,1,0,2,0,Gd,5,1,2,506,1,2008,CWD,Abnorml,328900
887,90,70,8393,NAmes,Norm,Duplex,1Story,5,1959,2005,Gable,122,528,1098,1626,GasA,Y,1712,0,1712,0,0,2,0,TA,8,0,2,588,6,2006,WD,Family,145000
888,50,59,16466,Edwards,Norm,1Fam,1.5Fin,7,1955,1955,Gable,0,0,816,816,GasA,Y,872,521,1393,0,0,1,1,TA,8,0,1,300,4,2008,WD,Normal,135500
889,20,95,15865,NAmes,Norm,1Fam,1Story,6,1970,1970,Flat,0,351,1043,2217,GasA,Y,2217,0,2217,1,0,2,0,Gd,8,1,2,621,10,2007,WD,Normal,268000
890,20,128,12160,NAmes,Feedr,1Fam,1Story,4,1953,1953,Hip,90,1024,481,1505,GasA,Y,1505,0,1505,1,0,1,0,TA,6,1,2,505,2,2009,WD,Normal,149500
891,50,60,8064,NAmes,Artery,1Fam,1.5Fin,7,1949,2006,Gable,0,0,672,672,GasA,Y,672,252,924,0,0,1,0,TA,6,1,2,576,7,2007,WD,Normal,122900
892,60,70,11184,Sawyer,Norm,1Fam,2Story,5,1978,1978,Hip,92,226,192,918,GasA,Y,918,765,1683,0,0,2,1,TA,7,1,2,440,7,2009,WD,Normal,172500
893,20,70,8414,Sawyer,Norm,1Fam,1Story,8,1963,2003,Hip,0,663,396,1059,GasA,Y,1068,0,1068,0,1,1,0,TA,6,0,1,264,2,2006,WD,Normal,154500
894,20,NA,13284,Sawyer,PosN,1Fam,1Story,5,1954,1954,Gable,0,1064,319,1383,GasA,Y,1383,0,1383,1,0,1,0,TA,6,1,1,354,6,2008,WD,Normal,165000
895,90,64,7018,SawyerW,Norm,Duplex,1Story,5,1979,1979,Gable,0,0,0,0,GasA,Y,1535,0,1535,0,0,2,0,TA,8,0,2,400,6,2009,WD,Alloca,118858
896,60,71,7056,NAmes,Norm,1Fam,2Story,5,1963,1963,Hip,415,400,380,780,GasA,Y,983,813,1796,1,0,1,1,TA,8,1,2,483,10,2008,WD,Normal,140000
897,30,50,8765,IDOTRR,Norm,1Fam,1Story,6,1936,1950,Gable,0,285,666,951,GasA,N,951,0,951,0,0,1,0,TA,6,0,1,327,4,2006,WD,Abnorml,106500
898,90,64,7018,SawyerW,Feedr,Duplex,2Story,5,1979,1979,Gable,0,0,0,0,GasA,Y,1120,1120,2240,0,0,2,0,TA,12,0,2,528,6,2009,WD,Alloca,142953
899,20,100,12919,NridgHt,Norm,1Fam,1Story,5,2009,2010,Hip,760,2188,142,2330,GasA,Y,2364,0,2364,1,0,2,1,Ex,11,2,3,820,3,2010,New,Partial,611657
900,20,65,6993,Sawyer,Feedr,1Fam,1Story,7,1961,1994,Gable,0,465,447,912,GasA,Y,1236,0,1236,0,0,1,0,TA,6,1,1,288,6,2006,WD,Normal,135000
901,20,NA,7340,NAmes,Norm,1Fam,1Story,6,1971,1971,Gable,0,322,536,858,GasA,Y,858,0,858,0,0,1,0,TA,4,0,1,684,6,2007,WD,Normal,110000
902,20,64,8712,NAmes,Norm,1Fam,1Story,7,1957,2000,Hip,0,860,132,992,GasA,Y,1306,0,1306,1,0,1,0,TA,5,0,1,756,5,2009,WD,Normal,153000
903,60,63,7875,Gilbert,Norm,1Fam,2Story,5,2003,2003,Gable,0,0,783,783,GasA,Y,807,702,1509,0,0,2,1,Gd,8,1,2,393,7,2006,WD,Normal,180000
904,20,50,14859,Gilbert,Norm,1Fam,1Story,5,2006,2006,Hip,27,0,1670,1670,GasA,Y,1670,0,1670,0,0,2,0,Gd,7,1,3,690,8,2006,New,Partial,240000
905,20,NA,6173,Sawyer,Norm,1Fam,1Story,6,1967,1967,Gable,75,599,277,876,GasA,Y,902,0,902,0,0,1,0,TA,6,0,1,288,8,2007,WD,Normal,125500
906,20,80,9920,NAmes,Norm,1Fam,1Story,5,1954,1954,Gable,110,354,412,1056,GasA,Y,1063,0,1063,1,0,1,0,TA,6,0,1,280,2,2010,WD,Normal,128000
907,20,116,13501,Somerst,Norm,1Fam,1Story,5,2006,2006,Gable,208,63,1560,1623,GasA,Y,1636,0,1636,1,0,2,0,Gd,8,1,3,865,6,2007,WD,Normal,255000
908,50,86,11500,Crawfor,Norm,1Fam,1.5Fin,7,1936,1987,Gable,0,223,794,1017,GasA,Y,1020,1037,2057,0,0,1,1,Gd,6,1,1,180,6,2006,WD,Normal,250000
909,20,NA,8885,Mitchel,Norm,1Fam,1Story,5,1983,1983,Gable,0,301,239,864,GasA,Y,902,0,902,1,0,1,0,TA,5,0,2,484,6,2006,WD,Normal,131000
910,60,149,12589,Gilbert,Norm,1Fam,2Story,5,2005,2005,Gable,0,0,742,742,GasA,Y,742,742,1484,0,0,2,1,Gd,8,1,2,390,6,2009,WD,Normal,174000
911,90,80,11600,NAmes,Feedr,Duplex,2Story,5,1960,1960,Gable,361,443,662,1105,GasA,Y,1105,1169,2274,0,0,2,0,TA,12,0,2,480,1,2010,WD,Normal,154300
912,20,NA,9286,CollgCr,Norm,1Fam,1Story,7,1977,1989,Gable,0,196,1072,1268,GasA,Y,1268,0,1268,0,0,1,1,Gd,5,0,1,252,10,2009,WD,Normal,143500
913,30,51,6120,BrkSide,Norm,1Fam,1Story,7,1925,1950,Gable,0,489,279,768,GasA,N,1015,0,1015,0,0,1,0,TA,6,0,1,450,7,2006,WD,Abnorml,88000
914,90,82,6270,Crawfor,Norm,Duplex,2Story,6,1949,1950,Gable,0,284,717,1001,GasA,N,1001,1001,2002,0,0,2,0,TA,8,0,3,871,8,2007,WD,Normal,145000
915,160,30,3000,Somerst,Norm,TwnhsE,2Story,5,2009,2009,Gable,76,294,318,612,GasA,Y,612,612,1224,0,0,2,1,Gd,4,0,2,528,6,2009,New,Partial,173733
916,160,21,2001,MeadowV,Norm,Twnhs,2Story,5,1970,1970,Gable,80,0,546,546,GasA,Y,546,546,1092,0,0,1,1,TA,6,0,1,286,1,2007,WD,Normal,75000
917,20,50,9000,IDOTRR,Norm,1Fam,1Story,3,1949,1950,Gable,0,50,430,480,GasA,N,480,0,480,1,0,0,0,TA,4,0,1,308,10,2006,WD,Abnorml,35311
918,20,NA,17140,Edwards,Norm,1Fam,1Story,6,1956,1956,Gable,0,1059,75,1134,GasA,Y,1229,0,1229,0,0,1,0,TA,6,0,1,284,4,2009,WD,Normal,135000
919,60,103,13125,SawyerW,Norm,1Fam,2Story,5,1991,1991,Gable,0,48,422,1104,GasA,Y,912,1215,2127,1,0,2,1,Gd,8,1,3,833,11,2007,WD,Normal,238000
920,20,87,11029,NAmes,Norm,1Fam,1Story,8,1958,2002,Hip,0,528,245,1184,GasA,Y,1414,0,1414,1,0,1,0,TA,6,1,2,601,5,2008,WD,Normal,176500
921,60,70,8462,SawyerW,Norm,1Fam,2Story,5,1994,1994,Gable,105,814,114,928,GasA,Y,936,785,1721,0,1,2,1,Gd,7,0,2,471,7,2007,WD,Normal,201000
922,90,67,8777,Edwards,Feedr,Duplex,1.5Fin,7,1900,2003,Gable,0,1084,188,1272,GasA,Y,1272,928,2200,2,0,2,2,TA,9,0,0,0,9,2008,WD,Normal,145900
923,20,65,10237,Gilbert,RRAn,1Fam,1Story,5,2005,2006,Gable,0,28,1288,1316,GasA,Y,1316,0,1316,0,0,2,0,Gd,6,1,2,397,10,2006,New,Partial,169990
924,120,50,8012,SawyerW,Norm,TwnhsE,1Story,5,1993,1994,Gable,0,165,598,1604,GasA,Y,1617,0,1617,1,0,2,0,Gd,5,1,2,533,7,2008,WD,Normal,193000
925,20,79,10240,NWAmes,Norm,1Fam,1Story,6,1980,1980,Gable,157,625,0,1686,GasA,Y,1686,0,1686,1,0,2,0,TA,7,1,2,612,5,2006,WD,Normal,207500
926,20,NA,15611,NWAmes,Norm,1Fam,1Story,6,1977,1977,Gable,0,767,266,1126,GasA,Y,1126,0,1126,0,1,2,0,Ex,6,0,2,540,3,2008,WD,Abnorml,175000
927,60,93,11999,NridgHt,Norm,1Fam,2Story,5,2003,2004,Hip,340,0,1181,1181,GasA,Y,1234,1140,2374,0,0,2,1,Ex,10,1,3,656,5,2007,WD,Normal,285000
928,60,NA,9900,NWAmes,Feedr,1Fam,2Story,5,1968,1968,Gable,342,552,280,832,GasA,Y,1098,880,1978,0,0,2,1,TA,9,1,2,486,4,2008,WD,Normal,176000
929,20,NA,11838,CollgCr,Norm,1Fam,1Story,5,2001,2001,Hip,0,0,1753,1753,GasA,Y,1788,0,1788,0,0,2,0,Ex,7,1,2,522,6,2009,WD,Normal,236500
930,60,NA,13006,Gilbert,Norm,1Fam,2Story,5,1997,1997,Gable,285,0,964,964,GasA,Y,993,1243,2236,0,0,2,1,Gd,8,1,2,642,11,2006,WD,Normal,222000
931,20,73,8925,Timber,Norm,1Fam,1Story,5,2007,2007,Gable,0,16,1450,1466,GasA,Y,1466,0,1466,0,0,2,0,Gd,7,0,3,610,7,2009,WD,Normal,201000
932,20,70,9100,NAmes,Norm,1Fam,1Story,6,1965,1965,Gable,0,338,121,925,GasA,Y,925,0,925,0,1,1,0,TA,5,0,1,429,7,2009,WD,Normal,117500
933,20,84,11670,Somerst,RRNn,1Fam,1Story,5,2006,2006,Hip,302,0,1905,1905,GasA,Y,1905,0,1905,0,0,2,0,Ex,8,1,3,788,3,2007,WD,Normal,320000
934,20,63,8487,CollgCr,Norm,1Fam,1Story,5,2004,2004,Gable,210,20,1480,1500,GasA,Y,1500,0,1500,0,0,2,0,Gd,6,0,2,570,8,2009,WD,Normal,190000
935,20,313,27650,NAmes,PosA,1Fam,1Story,7,1960,2007,Flat,0,425,160,585,GasA,Y,2069,0,2069,1,0,2,0,Gd,9,1,2,505,11,2008,WD,Normal,242000
936,30,52,5825,BrkSide,Norm,1Fam,1Story,5,1926,1953,Gable,108,0,600,600,GasA,Y,747,0,747,0,0,1,0,TA,5,0,2,528,6,2006,WD,Normal,79900
937,20,67,10083,SawyerW,Norm,1Fam,1Story,5,2003,2003,Gable,NA,833,343,1176,GasA,Y,1200,0,1200,1,0,2,0,Gd,5,0,2,555,8,2009,WD,Normal,184900
938,60,75,9675,Somerst,Norm,1Fam,2Story,5,2005,2005,Gable,0,341,772,1113,GasA,Y,1113,858,1971,0,0,2,1,Gd,8,1,2,689,2,2009,WD,Normal,253000
939,60,73,8760,CollgCr,Norm,1Fam,2Story,5,2006,2006,Gable,0,464,927,1391,GasA,Y,1391,571,1962,0,0,2,1,Gd,7,0,3,868,8,2006,New,Partial,239799
940,70,NA,24090,ClearCr,Norm,1Fam,2Story,7,1940,1950,Gable,0,0,1032,1032,GasA,Y,1207,1196,2403,0,0,2,0,TA,10,2,1,349,6,2010,COD,Normal,244400
941,90,55,12640,Mitchel,Norm,Duplex,1Story,5,1976,1976,Gable,0,936,396,1728,GasA,Y,1728,0,1728,0,0,2,0,TA,8,0,2,574,7,2006,WD,Normal,150900
942,60,NA,8755,Gilbert,RRNn,1Fam,2Story,5,1999,1999,Gable,298,772,220,992,GasA,Y,1022,1038,2060,1,0,2,1,Gd,8,1,2,390,6,2009,WD,Normal,214000
943,90,42,7711,Edwards,Norm,Duplex,1Story,3,1977,1977,Gable,0,1440,0,1440,GasA,Y,1440,0,1440,2,0,2,0,TA,8,0,0,0,8,2007,Oth,Abnorml,150000
944,90,100,25000,Mitchel,Norm,Duplex,1Story,4,1967,1967,Gable,0,0,1632,1632,GasA,Y,1632,0,1632,0,0,2,0,TA,8,0,2,576,6,2007,WD,Normal,143000
945,20,NA,14375,Timber,Norm,1Fam,SLvl,6,1958,1958,Gable,541,111,354,819,GasA,Y,1344,0,1344,0,1,1,0,Gd,7,1,2,525,1,2009,COD,Abnorml,137500
946,50,98,8820,OldTown,Norm,1Fam,1.5Fin,6,1890,1996,Hip,0,1088,0,1088,GasA,Y,1188,561,1869,0,0,1,0,TA,7,0,2,456,9,2009,WD,Normal,124900
947,80,70,8163,NAmes,Norm,1Fam,SLvl,6,1959,1959,Gable,128,748,102,1144,GasA,Y,1144,0,1144,1,0,1,0,TA,6,1,1,796,3,2006,WD,Normal,143000
948,20,85,14536,Timber,Norm,1Fam,1Story,5,2002,2003,Hip,236,1300,316,1616,GasA,Y,1629,0,1629,1,0,2,0,Gd,9,1,3,808,11,2007,WD,Normal,270000
949,60,65,14006,CollgCr,Norm,1Fam,2Story,5,2002,2002,Gable,144,0,936,936,GasA,Y,936,840,1776,0,0,2,1,Gd,7,1,2,474,2,2006,WD,Normal,192500
950,20,78,9360,NWAmes,Norm,1Fam,1Story,7,1972,2006,Hip,0,982,179,1161,GasA,Y,1381,0,1381,1,0,1,1,Gd,5,1,2,676,3,2010,WD,Normal,197500
951,20,60,7200,NAmes,Norm,1Fam,1Story,8,1950,2002,Gable,0,398,317,864,GasA,Y,864,0,864,1,0,1,0,Gd,5,0,2,720,7,2007,WD,Normal,129000
952,20,60,7800,SawyerW,Norm,1Fam,1Story,5,1965,1965,Gable,0,641,187,828,GasA,Y,965,0,965,1,0,1,0,TA,6,0,1,300,7,2006,WD,Abnorml,119900
953,85,60,7200,CollgCr,Norm,1Fam,SFoyer,8,1972,2003,Gable,0,660,108,768,GasA,Y,768,0,768,0,1,1,0,TA,5,0,1,396,4,2009,WD,Normal,133900
954,60,NA,11075,Mitchel,Norm,1Fam,2Story,4,1969,1969,Gable,232,562,29,784,GasA,Y,1168,800,1968,0,1,2,1,TA,7,1,2,530,9,2008,WD,Normal,172000
955,90,35,9400,Edwards,Norm,Duplex,SFoyer,5,1975,1975,Flat,250,945,0,945,GasA,Y,980,0,980,0,2,2,0,TA,4,0,0,0,10,2006,WD,AdjLand,127500
956,90,82,7136,Crawfor,Norm,Duplex,2Story,6,1946,1950,Gable,423,484,495,979,GasA,N,979,979,1958,0,0,2,0,TA,8,0,2,492,8,2007,WD,Normal,145000
957,160,24,1300,Blueste,Norm,TwnhsE,2Story,6,1980,1980,Gable,0,285,276,561,GasA,Y,561,668,1229,0,0,1,1,TA,5,1,2,462,5,2009,WD,Normal,124000
958,20,70,7420,Sawyer,Norm,1Fam,1Story,5,1962,1962,Hip,0,417,640,1057,GasA,Y,1057,0,1057,0,0,1,0,TA,6,0,2,576,4,2007,WD,Normal,132000
959,20,65,8450,CollgCr,Norm,1Fam,1Story,5,2003,2003,Gable,0,699,638,1337,GasA,Y,1337,0,1337,1,0,2,0,Gd,6,0,2,531,10,2007,WD,Normal,185000
960,160,24,2572,Somerst,Norm,Twnhs,2Story,5,1999,1999,Hip,0,604,92,696,GasA,Y,696,720,1416,1,0,2,1,Gd,6,0,2,484,5,2010,WD,Normal,155000
961,20,50,7207,BrkSide,Norm,1Fam,1Story,7,1958,2008,Gable,0,696,162,858,GasA,Y,858,0,858,1,0,1,0,TA,4,0,0,0,2,2010,WD,Normal,116500
962,60,NA,12227,NWAmes,PosN,1Fam,2Story,7,1977,1995,Gable,424,896,434,1330,GasA,Y,1542,1330,2872,1,0,2,1,TA,11,1,2,619,7,2008,WD,Normal,272000
963,160,24,2308,NPkVill,Norm,TwnhsE,2Story,6,1976,1976,Gable,0,556,248,804,GasA,Y,804,744,1548,1,0,2,1,Gd,7,1,2,440,7,2007,WD,Normal,155000
964,20,122,11923,CollgCr,Norm,1Fam,1Story,5,2007,2007,Gable,0,0,1800,1800,GasA,Y,1800,0,1800,0,0,2,0,Ex,7,0,2,702,5,2009,WD,Normal,239000
965,60,80,11316,Timber,Norm,1Fam,2Story,5,2002,2003,Gable,44,624,193,817,GasA,Y,824,1070,1894,1,0,2,1,Gd,8,1,2,510,2,2010,WD,Normal,214900
966,60,65,10237,Gilbert,RRAn,1Fam,2Story,5,2005,2007,Gable,0,0,783,783,GasA,Y,783,701,1484,0,0,2,1,Gd,8,1,2,393,7,2007,New,Partial,178900
967,50,130,9600,Crawfor,Norm,1Fam,1.5Fin,7,1940,1950,Gable,0,428,300,728,GasA,Y,976,332,1308,1,0,1,1,TA,7,2,1,256,6,2009,WD,Normal,160000
968,20,NA,7390,NAmes,Norm,1Fam,1Story,7,1955,1955,Hip,151,902,196,1098,GasA,Y,1098,0,1098,1,0,1,0,TA,6,0,1,260,7,2008,WD,Normal,135000
969,50,50,5925,OldTown,Norm,1Fam,1.5Fin,6,1910,1950,Gable,0,0,600,600,Grav,N,600,368,968,0,0,1,0,TA,6,0,0,0,5,2009,WD,Abnorml,37900
970,190,75,10382,NAmes,Norm,2fmCon,SLvl,5,1958,1958,Hip,105,513,75,588,GasA,Y,1095,0,1095,1,0,1,0,TA,6,0,1,264,3,2006,ConLD,Normal,140000
971,50,60,10800,NAmes,Norm,1Fam,1.5Fin,4,1949,1950,Gable,0,0,720,720,GasA,N,720,472,1192,0,0,1,1,TA,6,0,0,0,12,2006,WD,Abnorml,135000
972,160,36,2268,NridgHt,Norm,Twnhs,2Story,5,2003,2004,Gable,106,567,197,764,GasA,Y,764,862,1626,0,0,2,0,Gd,6,0,2,474,7,2009,WD,Normal,173000
973,120,55,7892,SawyerW,Norm,TwnhsE,1Story,5,1979,1979,Gable,0,0,918,918,GasA,Y,918,0,918,0,0,2,0,TA,5,1,1,264,4,2010,WD,Normal,99500
974,20,95,11639,Somerst,Norm,1Fam,1Story,5,2007,2008,Gable,NA,0,1428,1428,GasA,Y,1428,0,1428,0,0,2,0,Gd,6,0,2,480,12,2008,New,Partial,182000
975,70,60,11414,BrkSide,RRAn,1Fam,2Story,8,1910,1993,Gable,0,0,728,728,GasA,N,1136,883,2019,0,0,1,0,Gd,8,0,2,532,10,2009,WD,Normal,167500
976,160,NA,2651,Somerst,Norm,Twnhs,2Story,5,2000,2000,Gable,0,641,32,673,GasA,Y,673,709,1382,1,0,2,1,Gd,6,0,2,490,4,2006,WD,Normal,165000
977,30,51,5900,BrkSide,Norm,1Fam,1Story,7,1923,1958,Gable,0,0,440,440,GasA,Y,869,0,869,0,0,1,0,Fa,4,0,0,0,8,2006,WD,Normal,85500
978,120,35,4274,Somerst,Norm,TwnhsE,1Story,5,2006,2007,Gable,NA,1106,135,1241,GasA,Y,1241,0,1241,1,0,1,1,Gd,4,0,2,569,11,2007,New,Partial,199900
979,20,68,9450,Edwards,Norm,1Fam,1Story,5,1954,1954,Gable,0,552,342,894,GasA,Y,894,0,894,0,0,1,0,TA,5,0,2,400,5,2007,WD,Abnorml,110000
980,20,80,8816,Sawyer,Feedr,1Fam,1Story,6,1963,1963,Gable,0,651,470,1121,GasA,Y,1121,0,1121,1,0,1,0,TA,5,0,2,480,6,2009,WD,Normal,139000
981,85,NA,12122,NAmes,Norm,1Fam,SFoyer,9,1961,2007,Gable,210,867,77,944,GasA,Y,999,0,999,1,0,1,0,Ex,6,0,2,588,7,2008,WD,Normal,178400
982,60,98,12203,NoRidge,Norm,1Fam,2Story,5,1998,1999,Hip,975,854,371,1225,GasA,Y,1276,1336,2612,1,0,2,1,Gd,8,1,3,676,7,2009,WD,Normal,336000
983,20,43,3182,Blmngtn,Norm,1Fam,1Story,5,2007,2007,Gable,16,0,1266,1266,GasA,Y,1266,0,1266,0,0,2,0,Gd,6,1,2,388,3,2008,WD,Normal,159895
984,60,NA,11250,CollgCr,Norm,1Fam,2Story,5,2002,2002,Gable,0,0,1128,1128,GasA,Y,1149,1141,2290,0,0,2,1,Gd,9,1,2,779,5,2008,WD,Normal,255900
985,90,75,10125,Mitchel,Norm,Duplex,1.5Fin,5,1977,1977,Gable,0,0,0,0,GasA,Y,1302,432,1734,0,0,2,0,Gd,8,0,2,539,8,2009,COD,Normal,126000
986,190,68,10880,Edwards,Norm,2fmCon,1Story,5,1950,1950,Gable,0,1040,124,1164,GasW,N,1164,0,1164,1,0,1,0,TA,5,0,1,240,8,2008,ConLD,Normal,125000
987,50,59,5310,OldTown,Feedr,1Fam,1.5Fin,8,1910,2003,Hip,0,0,485,485,GasA,Y,1001,634,1635,0,0,1,0,Gd,5,0,1,255,6,2006,WD,Normal,117000
988,20,83,10159,NridgHt,Norm,1Fam,1Story,5,2009,2010,Hip,450,1646,284,1930,GasA,Y,1940,0,1940,1,0,2,1,Ex,8,1,3,606,4,2010,New,Partial,395192
989,60,NA,12046,NWAmes,Norm,1Fam,2Story,6,1976,1976,Gable,298,156,692,848,GasA,Y,1118,912,2030,0,0,2,1,Gd,8,1,2,551,6,2007,WD,Normal,195000
990,60,65,8125,Somerst,Norm,1Fam,2Story,5,2006,2006,Gable,0,0,770,770,GasA,Y,778,798,1576,0,0,2,1,Gd,6,0,2,614,8,2006,New,Partial,197000
991,60,82,9452,NoRidge,Norm,1Fam,2Story,5,1997,1998,Gable,423,1074,322,1396,GasA,Y,1407,985,2392,1,0,2,1,Gd,7,1,3,870,6,2006,WD,Normal,348000
992,70,121,17671,OldTown,Artery,1Fam,2Story,9,1882,1986,Gable,0,216,700,916,GasA,Y,916,826,1742,0,0,1,1,Gd,8,1,2,424,11,2009,WD,Normal,168000
993,60,80,9760,NAmes,Norm,1Fam,2Story,8,1964,1993,Hip,340,536,169,822,GasA,Y,1020,831,1851,0,0,2,1,Gd,7,1,2,440,7,2007,WD,Normal,187000
994,60,68,8846,CollgCr,Norm,1Fam,2Story,5,2005,2006,Gable,0,0,750,750,GasA,Y,750,750,1500,0,0,2,1,Gd,6,0,2,564,8,2006,New,Partial,173900
995,20,96,12456,NridgHt,Norm,1Fam,1Story,5,2006,2007,Hip,230,1172,528,1700,GasA,Y,1718,0,1718,1,0,2,0,Ex,7,1,3,786,7,2009,WD,Normal,337500
996,50,51,4712,BrkSide,Feedr,1Fam,1.5Fin,7,1946,1950,Gable,0,384,363,747,GasA,Y,774,456,1230,1,0,1,1,TA,5,0,1,305,8,2006,WD,Abnorml,121600
997,20,NA,10659,NAmes,Norm,1Fam,1Story,6,1961,1961,Hip,0,915,135,1050,GasA,Y,1050,0,1050,1,0,1,0,TA,6,0,1,368,1,2006,COD,Normal,136500
998,20,NA,11717,NWAmes,PosA,1Fam,1Story,6,1970,1970,Hip,571,0,1442,1442,GasA,Y,1442,0,1442,0,0,2,0,TA,6,1,2,615,2,2009,WD,Normal,185000
999,30,60,9786,IDOTRR,Norm,1Fam,1Story,4,1922,1950,Hip,0,0,1007,1007,GasA,N,1077,0,1077,0,0,1,0,TA,6,1,1,210,5,2006,WD,Normal,91000
1000,20,64,6762,CollgCr,Norm,1Fam,1Story,5,2006,2006,Gable,24,686,501,1187,GasA,Y,1208,0,1208,1,0,2,0,Gd,6,0,2,632,2,2010,WD,Normal,206000
1001,20,74,10206,Edwards,Norm,1Fam,1Story,3,1952,1952,Flat,0,0,0,0,GasW,N,944,0,944,0,0,1,0,Fa,4,0,2,528,7,2009,WD,Normal,82000
1002,30,60,5400,OldTown,Norm,1Fam,1Story,6,1920,1950,Gable,0,0,691,691,GasA,Y,691,0,691,0,0,1,0,Ex,4,0,1,216,1,2007,WD,Abnorml,86000
1003,20,75,11957,Somerst,RRAn,1Fam,1Story,5,2006,2006,Gable,53,24,1550,1574,GasA,Y,1574,0,1574,0,0,2,0,Gd,7,1,3,824,7,2008,WD,Normal,232000
1004,90,NA,11500,NWAmes,Feedr,Duplex,1Story,6,1976,1976,Gable,164,0,1680,1680,GasA,Y,1680,0,1680,0,0,2,0,TA,8,0,2,528,6,2007,WD,Normal,136905
1005,120,43,3182,Blmngtn,Norm,TwnhsE,1Story,5,2005,2006,Gable,16,16,1330,1346,GasA,Y,1504,0,1504,0,0,2,0,Gd,7,1,2,457,5,2009,WD,Normal,181000
1006,80,65,8385,CollgCr,Norm,1Fam,SLvl,8,1977,1977,Gable,220,595,390,985,GasA,Y,985,0,985,0,0,2,0,TA,6,0,1,328,11,2008,WD,Normal,149900
1007,20,NA,12155,NAmes,PosN,1Fam,1Story,3,1970,1970,Gable,0,1237,420,1657,GasA,Y,1657,0,1657,0,1,2,0,TA,7,1,2,484,3,2007,WD,Normal,163500
1008,160,21,2217,MeadowV,Norm,TwnhsE,2Story,4,1970,1970,Gable,0,273,0,546,GasA,Y,546,546,1092,0,0,1,1,TA,6,0,1,286,8,2009,WD,Normal,88000
1009,20,43,12118,Mitchel,Norm,1Fam,1Story,5,2004,2005,Hip,108,0,1710,1710,GasA,Y,1710,0,1710,0,0,2,0,Gd,7,1,2,550,4,2009,WD,Normal,240000
1010,50,60,6000,SWISU,Norm,1Fam,1.5Fin,5,1926,1950,Gable,0,0,1008,1008,GasA,Y,1008,0,1522,0,0,2,0,TA,7,0,0,0,6,2006,WD,Normal,102000
1011,50,115,21286,Sawyer,Norm,1Fam,1.5Fin,5,1948,1950,Gable,0,0,720,720,GasA,Y,720,551,1271,0,0,2,0,TA,7,1,1,312,8,2008,WD,Normal,135000
1012,90,75,9825,Edwards,Norm,Duplex,1Story,5,1965,1965,Hip,0,0,0,0,GasA,N,1664,0,1664,0,0,2,0,TA,8,0,0,0,5,2010,WD,Normal,100000
1013,70,55,10592,Crawfor,Norm,1Fam,2Story,7,1923,1996,Hip,0,0,602,602,GasA,Y,900,602,1502,0,0,1,1,Gd,7,2,1,180,8,2007,WD,Normal,165000
1014,30,60,7200,OldTown,Norm,1Fam,1Story,4,1910,2006,Hip,0,247,310,1022,GasW,N,1022,0,1022,1,0,1,0,TA,4,0,1,280,6,2009,WD,Normal,85000
1015,20,60,11664,NAmes,Artery,1Fam,1Story,5,1948,1950,Gable,206,336,746,1082,GasA,Y,1082,0,1082,0,0,1,0,TA,5,1,1,240,11,2007,WD,Normal,119200
1016,60,70,8400,NWAmes,Norm,1Fam,2Story,6,2001,2001,Gable,0,643,167,810,GasA,Y,810,855,1665,1,0,2,1,Gd,6,0,2,528,11,2009,WD,Normal,227000
1017,20,73,11883,CollgCr,Norm,1Fam,1Story,5,1996,1996,Hip,196,690,814,1504,GasA,Y,1504,0,1504,1,0,2,0,Gd,6,1,2,478,6,2009,WD,Normal,203000
1018,120,NA,5814,StoneBr,Norm,TwnhsE,1Story,5,1984,1984,Gable,0,1036,184,1220,GasA,Y,1360,0,1360,1,0,1,0,Gd,4,1,2,565,8,2009,COD,Abnorml,187500
